   id   |       curvestart       |        curveend        |         month          |    data     | control_area | state |  load_zone   | capacity_zone | utility | strip |   cost_group    |        cost_component        |      sub_cost_component      
 398977 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-07-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | WCMASS
 398978 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-07-01 00:00:00+00 |  1.24000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | WCMASS
 398979 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-07-01 00:00:00+00 |  0.00000000 | ISONE        | RI    | RI           | RI            | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | RHODEISLAND
 398980 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-07-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | VERMONT
 398981 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-07-01 00:00:00+00 |  1.24000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | SEMASS
 398982 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-07-01 00:00:00+00 |  2.90000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | CAPACITY        | CAPACITY                     | NEMASSBOST
 398983 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-07-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | SEMASS
 398984 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-07-01 00:00:00+00 |  2.90000000 | ISONE        | NH    | NEWHAMPSHIRE | NEWHAMPSHIRE  | ALL     | 7X24  | CAPACITY        | CAPACITY                     | NEWHAMPSHIRE
 398985 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-07-01 00:00:00+00 |  1.24000000 | ISONE        | RI    | RHODEISLAND  | RHODEISLAND   | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | RHODEISLAND
 398986 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-07-01 00:00:00+00 |  0.00000000 | ISONE        | RI    | RI           | RI            | ALL     | 7X24  | NCPC            | Second Contingency           | RHODEISLAND
 398987 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-07-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | NCPC            | Second Contingency           | WCMASS
 398988 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-07-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | WCMASS
 398989 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-07-01 00:00:00+00 |  1.24000000 | ISONE        | ME    | MAINE        | MAINE         | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | MAINE
 398990 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-07-01 00:00:00+00 |  2.90000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | CAPACITY        | CAPACITY                     | SEMASS
 398991 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-07-01 00:00:00+00 |  0.00000000 | ISONE        | NH    | NH           | NH            | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | NEMASSBOST
 398992 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-07-01 00:00:00+00 |  0.00000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | Regulation                   | Regulation
 398993 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-07-01 00:00:00+00 |  0.00000000 | ISONE        | CT    | CT           | CT            | ALL     | 7X24  | NCPC            | Second Contingency           | CONNECTICUT
 398994 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-07-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | NEMASSBOST
 398995 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-07-01 00:00:00+00 |  1.24000000 | ISONE        | NH    | NEWHAMPSHIRE | NEWHAMPSHIRE  | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | NEWHAMPSHIRE
 398996 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-07-01 00:00:00+00 |  0.00000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | Real-Time Reserves           | Real-Time Reserves
 398997 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-07-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | SEMASS
 398998 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-07-01 00:00:00+00 |  0.00000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | ISO Sched 3                  | ISO Sched 3
 398999 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-07-01 00:00:00+00 |  0.00000000 | ISONE        | RI    | RI           | RI            | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | RHODEISLAND
 399000 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-07-01 00:00:00+00 |  0.00000000 | ISONE        | VT    | VT           | VT            | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | NEWHAMPSHIRE
 399001 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | Demand Response Program Cost | Demand Response Program Cost
 399002 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | Regulation                   | Regulation
 399003 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | NH    | NH           | NH            | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | NEMASSBOST
 399004 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  1.31000000 | ISONE        | CT    | CONNECTICUT  | CONNECTICUT   | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | CONNECTICUT
 399005 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  2.95000000 | ISONE        | ME    | MAINE        | MAINE         | ALL     | 7X24  | CAPACITY        | CAPACITY                     | MAINE
 399006 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  2.85000000 | ISONE        | CT    | CONNECTICUT  | CONNECTICUT   | ALL     | 7X24  | CAPACITY        | CAPACITY                     | CONNECTICUT
 399007 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | ME    | ME           | ME            | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | MAINE
 399008 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | NEMASSBOST
 399009 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | NCPC            | RT Economic NCPC             | RT Economic NCPC
 399010 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | NCPC            | DA Economic                  | DA Economic
 399011 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | WCMASS
 399012 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  2.85000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | CAPACITY        | CAPACITY                     | NEMASSBOST
 399013 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | ME    | ME           | ME            | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | MAINE
 399014 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | NCPC            | Second Contingency           | SEMASS
 399015 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | CT    | CT           | CT            | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | CONNECTICUT
 399016 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | VERMONT
 399017 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | Marginal Loss Rev Fund       | Marginal Loss Rev Fund
 399018 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  2.85000000 | ISONE        | NH    | NEWHAMPSHIRE | NEWHAMPSHIRE  | ALL     | 7X24  | CAPACITY        | CAPACITY                     | NEWHAMPSHIRE
 399019 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | CT    | CT           | CT            | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | CONNECTICUT
 399020 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | ME    | ME           | ME            | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | MAINE
 399021 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | NEPOOL Exp                   | NEPOOL Exp
 399022 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | NCPC            | Second Contingency           | NEMASSBOST
 399023 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | WCMASS
 399024 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  1.31000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | NEMASSBOST
 399025 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  1.31000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | WCMASS
 399026 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | SEMASS
 399027 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | SEMASS
 399028 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  1.42000000 | ISONE        | ME    | MAINE        | MAINE         | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | MAINE
 399029 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | NH    | NH           | NH            | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | NEWHAMPSHIRE
 399030 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | VT    | VT           | VT            | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | VERMONT
 399031 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | GIS                          | GIS
 399032 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  2.85000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | CAPACITY        | CAPACITY                     | SEMASS
 399033 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  2.85000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | CAPACITY        | CAPACITY                     | WCMASS
 399034 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | WCMASS
 399035 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | Real-Time Reserves           | Real-Time Reserves
 399036 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | ISO Sched 2                  | ISO Sched 2
 399037 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | RI    | RI           | RI            | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | RHODEISLAND
 399038 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | NEMASSBOST
 399039 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | RI    | RI           | RI            | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | RHODEISLAND
 399040 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | ME    | ME           | ME            | ALL     | 7X24  | NCPC            | Second Contingency           | MAINE
 399041 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | SEMASS
 399042 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  2.85000000 | ISONE        | RI    | RHODEISLAND  | RHODEISLAND   | ALL     | 7X24  | CAPACITY        | CAPACITY                     | RHODEISLAND
 399043 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | NCPC            | Second Contingency           | WCMASS
 399044 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | RI    | RI           | RI            | ALL     | 7X24  | NCPC            | Second Contingency           | RHODEISLAND
 399045 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | NH    | NH           | NH            | ALL     | 7X24  | NCPC            | Second Contingency           | NEWHAMPSHIRE
 399046 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | ISO Sched 3                  | ISO Sched 3
 399047 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | NH    | NH           | NH            | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | NEWHAMPSHIRE
 399048 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | CT    | CT           | CT            | ALL     | 7X24  | NCPC            | Second Contingency           | CONNECTICUT
 399049 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | CT    | CT           | CT            | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | CONNECTICUT
 399050 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | Inadvertent Energy           | Inadvertent Energy
 399051 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | VT    | VT           | VT            | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | VERMONT
 399052 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  1.31000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | SEMASS
 399053 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  1.31000000 | ISONE        | NH    | NEWHAMPSHIRE | NEWHAMPSHIRE  | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | NEWHAMPSHIRE
 399054 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | RI    | RI           | RI            | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | RHODEISLAND
 399055 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | VT    | VT           | VT            | ALL     | 7X24  | NCPC            | Second Contingency           | VERMONT
 399056 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  1.31000000 | ISONE        | RI    | RHODEISLAND  | RHODEISLAND   | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | RHODEISLAND
 399057 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-07-01 00:00:00+00 |  0.00000000 | ISONE        | VT    | VT           | VT            | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | NEWHAMPSHIRE
 399058 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  0.01000000 | ISONE        | RI    | RI           | RI            | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | RHODEISLAND
 399059 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  3.03000000 | ISONE        | RI    | RHODEISLAND  | RHODEISLAND   | ALL     | 7X24  | CAPACITY        | CAPACITY                     | RHODEISLAND
 399060 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  0.24000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | ISO Sched 3                  | ISO Sched 3
 399061 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  0.00000000 | ISONE        | NH    | NH           | NH            | ALL     | 7X24  | NCPC            | Second Contingency           | NEWHAMPSHIRE
 399062 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 | -0.26000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | Marginal Loss Rev Fund       | Marginal Loss Rev Fund
 399063 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  1.25000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | SEMASS
 399064 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  0.09000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | Regulation                   | Regulation
 399065 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 | -0.09000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | SEMASS
 399066 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  2.42000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | NCPC            | Second Contingency           | NEMASSBOST
 399067 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  1.25000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | WCMASS
 399068 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 | -0.04000000 | ISONE        | CT    | CT           | CT            | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | CONNECTICUT
 399069 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  3.03000000 | ISONE        | CT    | CONNECTICUT  | CONNECTICUT   | ALL     | 7X24  | CAPACITY        | CAPACITY                     | CONNECTICUT
 399070 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  0.01000000 | ISONE        | RI    | RI           | RI            | ALL     | 7X24  | NCPC            | Second Contingency           | RHODEISLAND
 399071 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  0.48000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | NCPC            | RT Economic NCPC             | RT Economic NCPC
 399072 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  0.01000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | Demand Response Program Cost | Demand Response Program Cost
 399073 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  0.00000000 | ISONE        | CT    | CT           | CT            | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | CONNECTICUT
 399074 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  0.00000000 | ISONE        | VT    | VT           | VT            | ALL     | 7X24  | NCPC            | Second Contingency           | VERMONT
 399075 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  1.59000000 | ISONE        | VT    | VT           | VT            | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | VERMONT
 399076 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  0.01000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | GIS                          | GIS
 399077 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  1.25000000 | ISONE        | RI    | RHODEISLAND  | RHODEISLAND   | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | RHODEISLAND
 399078 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  3.03000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | CAPACITY        | CAPACITY                     | SEMASS
 399079 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  1.59000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | SEMASS
 399080 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | VERMONT
 399081 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  0.00000000 | ISONE        | ME    | ME           | ME            | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | MAINE
 399082 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  1.25000000 | ISONE        | ME    | MAINE        | MAINE         | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | MAINE
 399083 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  0.00000000 | ISONE        | VT    | VT           | VT            | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | NEWHAMPSHIRE
 399084 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | NCPC            | Second Contingency           | WCMASS
 399085 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | SEMASS
 399086 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  0.00000000 | ISONE        | ME    | ME           | ME            | ALL     | 7X24  | NCPC            | Second Contingency           | MAINE
 399087 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  1.59000000 | ISONE        | RI    | RI           | RI            | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | RHODEISLAND
